-18.3018	0.996622	0.54584
-16.2803	0.996139	0.584559
-15.176	0.997069	0.56299
-14.8632	0.997904	0.560164
-15.7645	0.998338	0.57029
-17.4498	0.998695	0.551896
-19.1864	0.998694	0.546674
-19.8494	0.998769	0.549863
-18.455	0.998639	0.556059
-16.3487	0.998507	0.564354
-14.4964	0.998425	0.560987
-13.4289	0.998445	0.57291
-13.0642	0.998544	0.586316
-12.9412	0.998702	0.584356
-12.9946	0.998733	0.577923
-13.3326	0.99875	0.577943
-13.7717	0.998658	0.586813
-14.0392	0.998548	0.588447
-14.4354	0.998531	0.580499
-15.1562	0.998564	0.576593
-15.6161	0.998658	0.572976
-15.4704	0.998713	0.565347
-15.0725	0.998802	0.56116
-14.8366	0.998922	0.56225
-14.7626	0.999009	0.556494
-14.9034	0.999016	0.551098
-15.32	0.999063	0.554795
-15.7953	0.999097	0.5525
-16.3224	0.999107	0.546334
-16.887	0.99909	0.552491
-16.9392	0.999015	0.554176
-15.7701	0.998699	0.531858
-14.6735	0.998626	0.533789
-14.3947	0.998649	0.552772
-14.6298	0.998776	0.559921
-15.4893	0.998963	0.510363
-18.8461	0.999022	0.537914
-21.2612	0.998751	0.488442
-24.5419	0.998748	0.440559
-29.5643	0.998765	0.400225
-35.4004	0.998286	0.497391
-37.4792	0.977328	0.429147
-37.5217	0.931775	0.253369
-34.9413	0.987977	0.315903
-23.765	0.997556	0.386034
-21.3588	0.994148	0.446415
-19.4881	0.989491	0.493384
-21.2835	0.986005	0.478531
-26.062	0.993849	0.399852
-27.0886	0.993117	0.382167
-30.8643	0.993165	0.417983
-27.5782	0.996649	0.605223
-30.8283	0.996672	0.690462
-32.6362	0.997434	0.724239
-31.811	0.997285	0.765104
-33.952	0.997314	0.793279
-39.7876	0.997394	0.812657
-42.599	0.997364	0.796793
-44.8011	0.997416	0.78056
-49.259	0.997482	0.799417
-53.8914	0.997314	0.789794
-58.123	0.997348	0.745487
-60.3354	0.996994	0.649004
-48.9449	0.888345	0.200878
-41.0518	0.867438	0.279776
-45.575	0.897226	0.48033
-52.391	0.960734	0.472757
-54.2845	0.955067	0.301367
-59.0549	0.973754	0.399061
-62.2902	0.982485	0.408485
-66.6237	0.987455	0.530855
-71.2364	0.982836	0.445517
-68.6052	0.994193	0.529277
-64.9602	0.997552	0.704386
-68.6034	0.99034	0.756775
-66.0614	0.917178	0.524262
-59.0623	0.869407	0.74448
-60.4923	0.837737	0.578086
-60.7459	0.835821	0.529728
-54.4118	0.841191	0.745195
-55.0428	0.84515	0.653407
-54.362	0.827549	0.482522
-54.6294	0.826721	0.322297
-54.357	0.825455	0.397352
-54.9241	0.79762	0.432641
-54.7527	0.773573	0.389316
-56.1896	0.743575	0.39483
-57.1364	0.770432	0.513445
-57.8767	0.777055	0.657874
-58.8998	0.766934	0.451319
-58.9275	0.803504	0.488552
-57.2346	0.828625	0.731136
-59.2138	0.797349	0.501822
-58.2011	0.824472	0.545997
-60.876	0.81944	0.617352
-61.3836	0.82177	0.720701
-65.1506	0.7641	0.627754
-59.9245	0.823484	0.746617
-59.3615	0.822209	0.678938
-61.841	0.801172	0.574021
-61.1968	0.837297	0.63979
-63.5481	0.813172	0.777261
-65.4752	0.880578	0.679003
-69.4917	0.888684	0.464869
-71.8303	0.915375	0.340764
-73.8537	0.9362	0.486795
-75.8145	0.964231	0.479462
-73.4515	0.98727	0.687222
-78.4213	0.97513	0.515979
-74.7598	0.990802	0.444529
-74.942	0.99319	0.390348
-73.0391	0.995905	0.469892
-74.6439	0.994585	0.278732
-77.2522	0.992518	0.315209
-75.998	0.993404	0.436678
-71.436	0.997485	0.81055
-76.0879	0.993899	0.655155
-76.6379	0.993478	0.421553
-72.4781	0.996774	0.587234
-69.2468	0.998449	0.721249
-68.5939	0.998576	0.775519
-73.4034	0.996802	0.505218
-75.527	0.995432	0.662676
-69.8167	0.998321	0.78696
-73.4079	0.996874	0.688443
-71.561	0.99785	0.887674
-72.7512	0.989045	0.649627
-73.5127	0.831705	0.1929
-48.5615	0.992035	0.476309
-31.7595	0.993298	0.571218
-25.4246	0.986112	0.505375
-23.0873	0.972945	0.576631
-19.279	0.97706	0.548338
-17.5582	0.988596	0.618019
-15.5792	0.994737	0.663907
-13.9587	0.996861	0.662212
-12.53	0.99697	0.660705
-11.3219	0.997104	0.657602
-10.924	0.997415	0.655916
-10.885	0.99777	0.656546
-10.8805	0.998116	0.640815
-11.0879	0.998595	0.637078
-11.1784	0.998807	0.626232
-11.5489	0.998812	0.626602
-12.4155	0.998703	0.618576
-13.8882	0.997184	0.618969
-15.1952	0.995923	0.633881
-15.2015	0.996892	0.632735
-14.2503	0.998156	0.623601
